1677187949.000000
4.000000
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.21
33.21
33.21
33.21
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.18
33.18
33.18
33.18
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.18
33.21
33.21
33.21
33.21
33.18
33.18
33.18
33.18
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.18
33.18
33.18
33.18
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.18
33.18
33.18
33.18
33.16
33.16
33.16
33.16
33.18
33.18
33.18
33.18
33.21
33.21
33.21
33.21
33.18
33.18
33.18
33.18
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.21
33.27
33.27
33.27
33.27
33.29
33.29
33.29
33.29
33.29
33.29
33.29
33.29
33.31
33.31
33.31
33.31
33.29
33.29
33.29
33.29
33.31
33.31
33.31
33.31
33.29
33.29
33.29
33.29
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.29
33.29
33.29
33.29
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.29
33.29
33.29
33.29
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.29
33.29
33.29
33.29
33.29
33.29
33.29
33.29
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.23
33.23
33.23
33.23
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.29
33.29
33.29
33.29
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.23
33.23
33.23
33.23
33.25
33.25
33.25
33.25
33.23
33.23
33.23
33.23
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.27
33.27
33.27
33.27
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.23
33.23
33.23
33.23
33.25
33.25
33.25
33.25
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.23
33.23
33.23
33.23
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.23
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
33.25
